OTU 1	OTU 2	corr	pval	abs
FN66739211495	DQ79357611392	0.482411496	0	0.482411496
BALC01000015511634	HM18496811494	0.482557502	0	0.482557502
HW06645311493	HQ78392411435	0.482628038	0	0.482628038
HW06645311493	HQ75182011441	0.482773901	0	0.482773901
DQ45637711455	DQ80166411390	0.482779388	0	0.482779388
AF37622911349	HQ78392411435	0.48282952	0	0.48282952
GQ26792111489	KF84220311417	0.482841314	0	0.482841314
GQ49138911368	DQ05736511393	0.483096103	0	0.483096103
AB96960111522	AM40447711484	0.48309872	0	0.48309872
HQ81483311443	GQ49162711358	0.483113649	0	0.483113649
AB50636411521	GU30304711480	0.483337498	0	0.483337498
DQ45595811447	HQ78061411484	0.483396349	0	0.483396349
GQ49162711358	FJ51300511375	0.483421984	0	0.483421984
AY85047511248	GQ13012211447	0.483498275	0	0.483498275
DQ45643411440	HQ78789311439	0.4835585	0	0.4835585
KF84261711434	HQ78061411484	0.483559886	0	0.483559886
GQ17550911455	DQ05736811392	0.483789538	0	0.483789538
AB50636411521	FJ44006711432	0.483793261	0	0.483793261
AM27891811450	AJ81213811313	0.48385847	0	0.48385847
GQ86425211491	DQ79357611392	0.484035539	0	0.484035539
AB96960111522	GQ13340211374	0.484239832	0	0.484239832
KF84261711434	GU30309611487	0.484247178	0	0.484247178
KF49452111281	HM83061311350	0.484512181	0	0.484512181
AM27891811450	JADE01000006184367185846	0.484887701	0	0.484887701
AY97925411338	HQ78298711439	0.484920943	0	0.484920943
FJ36774511325	HM18496811494	0.4849397	0	0.4849397
EU46426111366	DQ45595811447	0.484943931	0	0.484943931
FJ95186911490	FJ97865211412	0.484985966	0	0.484985966
JQ18332411323	DQ80866911368	0.485245226	0	0.485245226
AB50636411521	JQ18332411323	0.485656012	0	0.485656012
AF37622411330	DQ45582811453	0.485885999	0	0.485885999
GQ35849611365	FJ97861911406	0.485915753	0	0.485915753
HQ81483311443	GQ49161611341	0.485927959	0	0.485927959
DQ05738311395	DQ05738711394	0.485996177	0	0.485996177
GQ86728911454	KF84261711434	0.486042028	0	0.486042028
GQ44841811378	FN66728811488	0.48604742	0	0.48604742
DQ45643411440	GQ17550711446	0.486532981	0	0.486532981
AY85047511248	JADE01000006184367185846	0.486610237	0	0.486610237
AB61505111516	DQ45595811447	0.486717869	0	0.486717869
AB50636411521	GQ44847111385	0.486776242	0	0.486776242
AB50636411521	KF84343511433	0.486844342	0	0.486844342
DQ45582811453	DQ05740211391	0.48687473	0	0.48687473
GQ44909211375	DQ79376411391	0.486963741	0	0.486963741
HQ81483311443	AF37622411330	0.487183929	0	0.487183929
GQ17545811439	AF37622411330	0.487491429	0	0.487491429
FLKG01000007869510065	FJ97861911406	0.487495059	0	0.487495059
JADE01000006184367185846	DQ80866911368	0.48765504	0	0.48765504
EU46426111366	KF84261711434	0.487719981	0	0.487719981
DQ79917111319	GQ49162711358	0.487726211	0	0.487726211
DQ05741311447	FJ50551511377	0.487728925	0	0.487728925
AY97925411338	GU12817511435	0.487785169	0	0.487785169
AF37173911444	AB50636411521	0.487842638	0	0.487842638
DQ05737511392	DQ05740211391	0.487982473	0	0.487982473
DQ45607611438	AY85047311278	0.488015523	0	0.488015523
GQ44825311400	FN66739211495	0.488044095	0	0.488044095
HQ78789311439	FJ95069411472	0.48850435	0	0.48850435
HW06628411495	AM27891811450	0.488601149	0	0.488601149
GQ13012211447	AJ81213811313	0.488614083	0	0.488614083
GQ87173111497	FN56328811442	0.488615553	0	0.488615553
HQ81483311443	DQ05736811392	0.488660135	0	0.488660135
KR06847111490	AY85047311278	0.488668115	0	0.488668115
GQ17542711430	FJ44006711432	0.488819709	0	0.488819709
FN66728811488	GQ87173611483	0.488826207	0	0.488826207
JN00130311458	EF02523011453	0.488838568	0	0.488838568
AF37622911349	GQ49162711358	0.48896175	0	0.48896175
AY97925411338	AF37622911349	0.489313318	0	0.489313318
GQ86755811454	AF37622911349	0.489610228	0	0.489610228
DQ79331511293	FN66728811488	0.489689042	0	0.489689042
HM18496811494	DQ80866911368	0.48974996	0	0.48974996
DQ79331511293	DQ45595811447	0.489903123	0	0.489903123
DQ05737511392	GQ13340211374	0.489975485	0	0.489975485
GQ17550911455	GQ44879311388	0.490010892	0	0.490010892
GU30309611487	FN66728811488	0.490015845	0	0.490015845
DQ05742211460	HQ80614611448	0.490512323	0	0.490512323
FJ50693011375	HQ75206111437	0.49066963	0	0.49066963
FP92906038375503	GQ44909211375	0.490709693	0	0.490709693
KF84261711434	KF84343511433	0.49109998	0	0.49109998
GQ44841811378	HM18496811494	0.4913344	0	0.4913344
DQ05738511392	DQ05736511393	0.491346929	0	0.491346929
AY85047511248	DQ80866911368	0.491355099	0	0.491355099
GQ07075411388	GQ26792111489	0.491552809	0	0.491552809
GQ86425211491	DQ05740211391	0.491585985	0	0.491585985
AY85047511248	HM18496811494	0.491597203	0	0.491597203
AF37622411330	HQ80614611448	0.491747799	0	0.491747799
GQ87173111497	HW06628411495	0.491941149	0	0.491941149
HQ81483311443	DQ05736511393	0.492177827	0	0.492177827
JQ19325911336	GU90271511758	0.492277653	0	0.492277653
AB50636411521	CDZQ0105168138205334	0.492347754	0	0.492347754
AY85047511248	EU46426111366	0.492546818	0	0.492546818
GQ87173111497	GQ44879311388	0.492638945	0	0.492638945
KF84251011388	AM40447711484	0.492680039	0	0.492680039
GQ87172811492	DQ80166411390	0.492808636	0	0.492808636
GQ17550911455	FN66728811488	0.492861748	0	0.492861748
DQ45607611438	GQ17541411431	0.492872985	0	0.492872985
GQ49162711358	KF84251011388	0.492924742	0	0.492924742
KM81910511525	DQ82413611393	0.492983458	0	0.492983458
DQ45595811447	GQ87173611483	0.493651766	0	0.493651766
AY97925411338	GQ13340211374	0.493699788	0	0.493699788
GQ87172811492	HQ78392411435	0.494082827	0	0.494082827
GQ26787611424	KC56110911508	0.494222331	0	0.494222331
GU30309611487	DQ45595811447	0.494233516	0	0.494233516
DQ05742211460	DQ45582811453	0.494284653	0	0.494284653
AY91633611350	AY85047311278	0.494295841	0	0.494295841
GQ17550911455	DQ05738711394	0.494449043	0	0.494449043
DQ45587611442	GQ87173111497	0.494546939	0	0.494546939
AM27891811450	GQ13012211447	0.494655702	0	0.494655702
DQ45616211455	HQ80614611448	0.494769468	0	0.494769468
GQ49138911368	HQ76509711454	0.494972964	0	0.494972964
KF84251011388	HQ75182011441	0.495075361	0	0.495075361
AY85047311278	LC02877311520	0.495143424	0	0.495143424
JX09563111390	FN66728811488	0.495284957	0	0.495284957
GU30304711480	DQ45595811447	0.49532665	0	0.49532665
HQ76509711454	GQ13340211374	0.4955314	0	0.4955314
DQ05739711398	DQ45615511438	0.495603989	0	0.495603989
HQ81505411440	GQ44847111385	0.495609858	0	0.495609858
GQ17545811439	DQ05738511392	0.495741486	0	0.495741486
JN00130311458	DQ05736511393	0.49578643	0	0.49578643
JN00130311458	GQ49162711358	0.4960637	0	0.4960637
JADE01000006184367185846	HM18496811494	0.496084808	0	0.496084808
GU30304711480	FN66728811488	0.496104708	0	0.496104708
GQ17545811439	DQ05742211460	0.496210079	0	0.496210079
KF84261711434	BALC01000015511634	0.496532251	0	0.496532251
HQ78392411435	AM40447711484	0.496588296	0	0.496588296
DQ05738711394	DQ05740211391	0.496730203	0	0.496730203
GQ86744511457	HQ75206111437	0.496745658	0	0.496745658
AJ81198411368	DQ05738511392	0.496783523	0	0.496783523
HW06628411495	AY85047311278	0.496886097	0	0.496886097
AM27891811450	GQ17538411420	0.497018256	0	0.497018256
AB93485211327	FN66728811488	0.497078495	0	0.497078495
GQ26787611424	GQ44825611427	0.497392962	0	0.497392962
HG79845111400	EU77159711411	0.497478225	0	0.497478225
EF02527311453	DQ05741311447	0.497503835	0	0.497503835
DQ05737511392	FJ36299611347	0.49751883	0	0.49751883
GQ87172811492	DQ05736511393	0.497700939	0	0.497700939
HW06640611495	AB50636411521	0.497749415	0	0.497749415
KF84261711434	JQ18332411323	0.497946994	0	0.497946994
DQ07152111496	DQ05738511392	0.497962608	0	0.497962608
AM27891811450	DQ80866911368	0.498321187	0	0.498321187
GQ49112811334	GQ49162711358	0.498326418	0	0.498326418
HW06645311493	DQ05736511393	0.498364272	0	0.498364272
DQ45647811451	GQ13340211374	0.498507394	0	0.498507394
DQ05739811389	GU17991711382	0.498544524	0	0.498544524
FJ36774511325	JADE01000006184367185846	0.498626791	0	0.498626791
HQ81483311443	DQ05740211391	0.498658498	0	0.498658498
FP92906038375503	GQ86744511457	0.498808636	0	0.498808636
HQ78392411435	GQ13340211374	0.499114676	0	0.499114676
GQ13574111431	KF84213511408	0.49916525	0	0.49916525
FN66728811488	DQ80658811403	0.499194073	0	0.499194073
DQ45595811447	DQ80658811403	0.499196116	0	0.499196116
KF49452111281	GQ13340211374	0.499270643	0	0.499270643
GQ17550911455	FJ36299611347	0.499763364	0	0.499763364
HQ75182011441	AM40447711484	0.499835674	0	0.499835674
GQ49162711358	EF02523011453	0.499984217	0	0.499984217
FJ95069411472	EU77159711411	0.500144539	0	0.500144539
JQ18332411323	FN66728811488	0.500557293	0	0.500557293
AB93485211327	DQ45595811447	0.50076055	0	0.50076055
AM27891811450	DQ80658811403	0.501439556	0	0.501439556
GQ44909211375	AF37622411330	0.501826851	0	0.501826851
FJ36299611347	GQ13340211374	0.501851456	0	0.501851456
GQ87172811492	GQ86425211491	0.501992978	0	0.501992978
DQ45643411440	DQ05738711394	0.502035364	0	0.502035364
AY91629411399	AY85047311278	0.502127531	0	0.502127531
AF37622911349	HQ76509711454	0.502279577	0	0.502279577
AY97925411338	HQ81483311443	0.502292651	0	0.502292651
GQ44909211375	HQ81483311443	0.502646494	0	0.502646494
HQ75206111437	DQ80166411390	0.502822267	0	0.502822267
KF84261711434	GQ87173611483	0.502955719	0	0.502955719
FJ95069411472	HG79845111400	0.502997654	0	0.502997654
KF84261711434	DQ80658811403	0.503514106	0	0.503514106
GQ86744511457	HQ78392411435	0.503710557	0	0.503710557
GU12817511435	DQ05740211391	0.503725171	0	0.503725171
DQ67354511497	DQ79357611392	0.503821139	0	0.503821139
FP92906038375503	AB96960111522	0.503880163	0	0.503880163
EU46426111366	AM27891811450	0.504247629	0	0.504247629
HW06628411495	GU12817511435	0.504319722	0	0.504319722
KF84261711434	FJ36774511325	0.504325323	0	0.504325323
AY85047311278	DQ79331511293	0.504468977	0	0.504468977
HM81527511352	FJ95186911490	0.504824692	0	0.504824692
FP92906038375503	EF02523011453	0.504950592	0	0.504950592
JX09563111390	DQ45595811447	0.505172801	0	0.505172801
GQ86755811454	DQ45629911422	0.505231246	0	0.505231246
AB96960111522	GQ86744511457	0.505245411	0	0.505245411
JQ18332411323	KF84343511433	0.505492469	0	0.505492469
GQ17545811439	GQ13340211374	0.505516768	0	0.505516768
DQ45616211455	GQ44879311388	0.505519192	0	0.505519192
DQ45637711455	KF84251011388	0.506104873	0	0.506104873
KF84261711434	DQ80866911368	0.506223696	0	0.506223696
AB61505111516	AY85047311278	0.506330915	0	0.506330915
GQ13012211447	KF84261711434	0.50651913	0	0.50651913
DQ45637711455	DQ05736511393	0.506710116	0	0.506710116
DQ45616211455	DQ79376411391	0.507048345	0	0.507048345
GQ17545811439	KF49452111281	0.50712289	0	0.50712289
DQ79376411391	GQ13340211374	0.507293381	0	0.507293381
FJ36774511325	FN66728811488	0.507398522	0	0.507398522
DQ05736811392	DQ45616211455	0.508000701	0	0.508000701
FP92906038375503	FJ36299611347	0.508196717	0	0.508196717
HQ78392411435	KF84251011388	0.508239767	0	0.508239767
JQ24810611504	GQ44805211379	0.508269601	0	0.508269601
FN66728811488	KF84343511433	0.508377407	0	0.508377407
EF02523011453	HQ78298711439	0.508576861	0	0.508576861
AY85047511248	FN66728811488	0.5086306	0	0.5086306
BALC01000015511634	FN66728811488	0.508783945	0	0.508783945
GQ17550911455	AJ81198411368	0.508888543	0	0.508888543
FP92906038375503	DQ05738511392	0.508897314	0	0.508897314
FJ50693011375	GQ86744511457	0.509099974	0	0.509099974
DQ45637711455	HQ75182011441	0.509379128	0	0.509379128
FJ50693011375	HQ78392411435	0.509544365	0	0.509544365
BALC01000015511634	DQ45595811447	0.509739992	0	0.509739992
AY85047311278	GU30304711480	0.509760401	0	0.509760401
FJ50693011375	HQ76509711454	0.509805976	0	0.509805976
FJ95069411472	KF49452111281	0.510170994	0	0.510170994
GQ17545811439	GQ44909211375	0.510216126	0	0.510216126
DQ45595811447	KF84343511433	0.510261137	0	0.510261137
DQ05742211460	DQ05736811392	0.510312152	0	0.510312152
HQ80614611448	HQ78298711439	0.510356008	0	0.510356008
GQ44909211375	FJ36299611347	0.510456251	0	0.510456251
HK55708931395	JN68188411409	0.510482102	0	0.510482102
HQ81505411440	HQ78298711439	0.510702127	0	0.510702127
AB96960111522	HQ78298711439	0.511029941	0	0.511029941
GQ17550911455	DQ45582811453	0.511051337	0	0.511051337
FJ37067611358	GQ49162711358	0.511090761	0	0.511090761
AB96960111522	HQ75206111437	0.511445428	0	0.511445428
GQ87173111497	FJ36299611347	0.511465313	0	0.511465313
GQ13012211447	FN66728811488	0.511478727	0	0.511478727
AF37622411330	DQ05740211391	0.511544509	0	0.511544509
FJ50693011375	HQ75182011441	0.51169738	0	0.51169738
GQ44909211375	GQ13340211374	0.511757826	0	0.511757826
EF02523011453	DQ05736511393	0.51195156	0	0.51195156
AB96960111522	FJ51300511375	0.512033765	0	0.512033765
KF84205511421	KF84220311417	0.512106957	0	0.512106957
GQ44869111388	AY85047311278	0.512112191	0	0.512112191
AY85047511248	DQ45595811447	0.512146635	0	0.512146635
JQ18332411323	DQ45595811447	0.512275479	0	0.512275479
FJ97861911406	HM81703611354	0.512546659	0	0.512546659
FJ50693011375	DQ45587611442	0.51273314	0	0.51273314
ADCP0200000111632431164781	AB50636411521	0.512765678	0	0.512765678
GQ17545811439	FP92906038375503	0.51276728	0	0.51276728
FJ50693011375	AB96960111522	0.513072702	0	0.513072702
DQ05740211391	HQ78298711439	0.513125403	0	0.513125403
HQ81505411440	GU12817511435	0.513253436	0	0.513253436
FP92906038375503	DQ05737511392	0.513377268	0	0.513377268
AB50636411521	FN66739211495	0.513559294	0	0.513559294
AM27891811450	FN66728811488	0.513570863	0	0.513570863
FP92906038375503	GU12817511435	0.513644659	0	0.513644659
KF49452111281	GU12817511435	0.513762863	0	0.513762863
FP92906038375503	FJ95069411472	0.513764744	0	0.513764744
FP92906038375503	AY97925411338	0.514113611	0	0.514113611
HQ78298711439	DQ45647811451	0.514324858	0	0.514324858
GQ13574111431	EU79113411555	0.514350371	0	0.514350371
DQ05742211460	DQ45615511438	0.514742594	0	0.514742594
AF37620111336	AF37620911416	0.51486345	0	0.51486345
GQ17550911455	FN66739211495	0.515165235	0	0.515165235
GQ87173111497	DQ05740211391	0.515730679	0	0.515730679
AM27891811450	DQ34233411517	0.516154229	0	0.516154229
FP92906038375503	HQ76509711454	0.516470168	0	0.516470168
FP92906038375503	JN00130311458	0.516576829	0	0.516576829
FN56328811442	GQ49162711358	0.516719179	0	0.516719179
HQ78789311439	HQ81483311443	0.516841265	0	0.516841265
DQ45616211455	DQ45647811451	0.516868578	0	0.516868578
GQ17545811439	DQ45616211455	0.517080682	0	0.517080682
GQ87173111497	DQ79376411391	0.517206591	0	0.517206591
GQ17550911455	HM18496811494	0.517255494	0	0.517255494
DQ05738311395	DQ05742211460	0.517258799	0	0.517258799
AB05010611404	KF84213511408	0.517292702	0	0.517292702
HK55556511485	DQ82413611393	0.517302423	0	0.517302423
AY97925411338	GQ17550911455	0.517354905	0	0.517354905
GU12817511435	DQ45616211455	0.517372557	0	0.517372557
FJ50693011375	GQ17550911455	0.517483583	0	0.517483583
FN66728811488	DQ80866911368	0.517724025	0	0.517724025
GQ07075411388	HM30633011392	0.517822949	0	0.517822949
DQ45643411440	GQ17537511452	0.517997744	0	0.517997744
GQ17545811439	AY97925411338	0.518179901	0	0.518179901
GQ87173111497	DQ05738511392	0.518507919	0	0.518507919
AB93485211327	AY85047311278	0.518749473	0	0.518749473
DQ90471811469	GQ17537511452	0.518850315	0	0.518850315
KF84261711434	HM18496811494	0.518920915	0	0.518920915
DQ45643411440	GU12817511435	0.51908375	0	0.51908375
EF40057011480	AM69740511465	0.519119841	0	0.519119841
HQ76509711454	HQ75206111437	0.519267154	0	0.519267154
DQ05742211460	AF37622411330	0.519306233	0	0.519306233
AY85047311278	JX09563111390	0.52020398	0	0.52020398
AF37622411330	GQ86425211491	0.520243898	0	0.520243898
FJ50693011375	JN00130311458	0.520383215	0	0.520383215
HQ81505411440	FN66739211495	0.520565551	0	0.520565551
AY85047311278	HQ78061411484	0.52075519	0	0.52075519
HQ76509711454	KF84251011388	0.521080612	0	0.521080612
AY85047511248	KF84261711434	0.521092269	0	0.521092269
FJ50693011375	HQ78789311439	0.521147458	0	0.521147458
FJ36299611347	DQ45616211455	0.521233006	0	0.521233006
GQ44909211375	DQ05742211460	0.521366287	0	0.521366287
GQ49162711358	AM40447711484	0.52151831	0	0.52151831
DQ05738511392	GQ13340211374	0.521557045	0	0.521557045
AB96960111522	GQ86425211491	0.521702936	0	0.521702936
DQ07152111496	HQ76509711454	0.521773547	0	0.521773547
GQ87172811492	HQ76509711454	0.521906688	0	0.521906688
DQ07152111496	DQ05736511393	0.521987858	0	0.521987858
GQ17545811439	DQ05740211391	0.52213716	0	0.52213716
DQ05736511393	AM40447711484	0.52231323	0	0.52231323
HQ81483311443	GU12817511435	0.522391835	0	0.522391835
HQ78298711439	DQ05736511393	0.522626151	0	0.522626151
GQ49162711358	GQ49325211363	0.522977782	0	0.522977782
DQ07152111496	GQ49162711358	0.52298812	0	0.52298812
DQ45637711455	GQ49162711358	0.523101322	0	0.523101322
AF37622911349	DQ45616211455	0.523483018	0	0.523483018
GQ87173111497	GQ49162711358	0.523626525	0	0.523626525
HW06645311493	GQ49162711358	0.523794226	0	0.523794226
GQ26787611424	DQ05741111426	0.524141015	0	0.524141015
AJ81198411368	HQ78298711439	0.524148645	0	0.524148645
AB50636411521	AY85047311278	0.524596209	0	0.524596209
AY85047311278	JQ18332411323	0.52460718	0	0.52460718
GQ87173111497	DQ45647811451	0.524610465	0	0.524610465
FJ36774511325	DQ45595811447	0.524936703	0	0.524936703
DQ05741111426	KC56110911508	0.524951859	0	0.524951859
HQ81483311443	GQ44879311388	0.525471083	0	0.525471083
AY85047511248	AM27891811450	0.525641768	0	0.525641768
EF02523011453	GQ13340211374	0.525674009	0	0.525674009
HQ75206111437	HQ78392411435	0.525757337	0	0.525757337
GQ17537511452	GU12817511435	0.525919303	0	0.525919303
GQ86744511457	HQ76509711454	0.525984471	0	0.525984471
GQ86425211491	FN66739211495	0.52602435	0	0.52602435
GQ17550911455	HW06628411495	0.526041834	0	0.526041834
GQ49162711358	GQ13340211374	0.526577482	0	0.526577482
AB50636411521	GQ17541411431	0.526823295	0	0.526823295
GQ86744511457	HQ75182011441	0.527105135	0	0.527105135
DQ45595811447	DQ80866911368	0.527583534	0	0.527583534
AM27891811450	DQ45595811447	0.527978997	0	0.527978997
AY85047311278	KF84343511433	0.528445265	0	0.528445265
HQ81505411440	GQ44825311400	0.528557328	0	0.528557328
DQ05736811392	HQ78298711439	0.528674656	0	0.528674656
AY85047311278	BALC01000015511634	0.52892718	0	0.52892718
DQ45607611438	GQ17542711430	0.529174201	0	0.529174201
AM27891811450	HM18496811494	0.529537062	0	0.529537062
JADE01000006184367185846	FN66728811488	0.529688649	0	0.529688649
AY85047311278	FJ36774511325	0.529770698	0	0.529770698
AJ81198411368	GQ86425211491	0.529968207	0	0.529968207
GQ17550911455	AM27891811450	0.530343383	0	0.530343383
AB96960111522	HQ78392411435	0.530760453	0	0.530760453
AY85047311278	GU30309611487	0.531283227	0	0.531283227
DQ80166411390	AM40447711484	0.531296122	0	0.531296122
AF37622911349	DQ05738511392	0.531355186	0	0.531355186
DQ45595811447	HM18496811494	0.531375386	0	0.531375386
FJ50693011375	DQ45616211455	0.531660089	0	0.531660089
GQ44909211375	GQ44879311388	0.531731586	0	0.531731586
GQ17545811439	HQ78298711439	0.531893131	0	0.531893131
GQ17550911455	DQ45647811451	0.531920801	0	0.531920801
AB96960111522	DQ80166411390	0.532345296	0	0.532345296
DQ05738511392	DQ79357611392	0.532642255	0	0.532642255
GQ49138911368	GQ49162711358	0.532733115	0	0.532733115
GQ26787611424	KF84213511408	0.53298708	0	0.53298708
AM27891811450	KF84261711434	0.53305654	0	0.53305654
FJ50693011375	AF37622911349	0.533101275	0	0.533101275
GQ26787611424	HM30633011392	0.533654239	0	0.533654239
GQ44909211375	DQ45647811451	0.533744175	0	0.533744175
KF84251011388	FJ94706511274	0.534457539	0	0.534457539
